orf_id	Essential	orf_size	upstream_size	downstream_size	upstream_conservation	downstream_conservation	recombination	paralagous_count	phyletic_retention	promoter_count(Harbison_et_al)	DIP_degree	MW	PI	CAI	Codon_bias	ALA	ARG	ASN	ASP	CYS	GLN	GLU	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL	FOP_score	Gravy_score	aromaticity_score	num places loc	actin	ambiguous	bud	bud neck	cell periphery	cytoplasm	endosome	ER	ER to Golgi	Golgi	Golgi to ER	Golgi to Vacuole	lipid particle	microtubule	mitochondrion	nuclear periphery	nucleolus	nucleus	peroxisome	punctate composite	spindle pole	vacuolar membrane	vacuole
YDR244W	0	1839	278	398	0.305755396	0.130653266	1.03	1	3	15	1	69324	4.79	0.114	-0.011	39	22	60	34	6	39	54	35	10	28	55	40	18	25	21	50	23	8	18	27	0.403	-0.715686	0.083333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YDR245W	0	1182	398	306	0.130653266	0.003267974	1.19	0	2	22	5	46748	6.87	0.127	0.04	15	26	22	22	5	11	31	19	7	24	39	25	10	20	16	37	16	18	20	10	0.425	-0.614249	0.147583	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR246W	1	660	306	185	0.003267974	0.005405405	1.65	0	3	23	2	24863	9.54	0.125	0.066	9	8	20	11	2	13	9	11	2	15	19	16	8	11	10	18	18	1	9	9	0.457	-0.482192	0.09589	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YDR247W	0	1386	679	359	0.266568483	0.105849582	1.22	1	0	55	7	52136	6.88	0.169	0.096	11	13	31	29	12	9	27	22	15	30	44	39	11	19	17	56	25	2	21	28	0.475	-0.386768	0.091106	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR248C	0	582	341	359	0.293255132	0.105849582	0.99	0	3	0	0	22174	7.17	0.161	0.046	11	7	4	17	3	3	15	8	7	15	16	24	6	10	7	10	12	2	4	12	0.454	-0.395855	0.082902	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR249C	0	1122	811	341	0.378	0.293255132	1.3	0	1	0	1	43789	9.12	0.115	-0.055	7	19	16	20	4	13	19	13	16	25	51	25	8	29	17	34	21	3	16	17	0.373	-0.196515	0.128686	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR251W	0	2493	811	305	0.237977805	0.006557377	0.99	1	0	40	0	92871	8.78	0.126	0.021	33	33	80	41	5	59	40	39	11	47	81	53	18	36	44	104	45	3	22	36	0.418	-0.620482	0.073494	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR252W	0	450	305	128	0.006557377	0	0.97	1	0	19	3	16620	9.2	0.121	-0.023	10	3	17	5	2	11	10	9	6	4	18	15	4	3	5	7	8	0	3	9	0.393	-0.70604	0.040268	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR253C	0	576	547	128	0.24	0	0.8	1	1	0	1	21518	10.67	0.122	-0.024	12	16	18	11	5	9	11	11	5	13	15	22	1	5	9	13	7	0	1	7	0.389	-0.972775	0.031414	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR254W	0	1377	547	67	0.219378428	0	0.92	0	2	34	2	52671	9.46	0.104	-0.063	13	21	31	26	4	12	28	29	11	36	50	40	10	26	23	31	16	5	18	28	0.375	-0.311572	0.106987	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YDR255C	0	1266	310	67	0.006451613	0	0.9	0	4	0	0	49168	8.26	0.137	-0.02	12	10	23	21	10	17	34	9	16	27	45	50	9	24	16	35	25	3	15	20	0.418	-0.506413	0.099762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR256C	0	1548	309	310	0.378640777	0.006451613	0.93	1	3	0	4	58555	7.46	0.159	0.065	35	26	37	31	5	33	23	34	17	27	27	27	8	30	33	29	30	8	23	32	0.451	-0.631456	0.118447	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR257C	0	1485	333	309	0	0.378640777	0.9	0	3	0	0	57288	4.8	0.171	0.105	21	25	28	30	16	15	57	15	2	40	54	44	11	15	14	34	23	7	16	27	0.481	-0.41498	0.076923	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR259C	0	1152	934	387	0.562	0	0.75	0	0	0	21	43597	9.36	0.13	0.008	21	22	48	18	1	23	26	6	10	28	26	25	9	6	31	42	19	0	13	9	0.417	-1.0705	0.049608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR260C	0	513	291	934	0	0.547109208	0.98	0	1	0	7	19356	4.96	0.086	-0.02	15	13	17	12	0	8	13	11	6	6	11	3	5	6	6	15	9	4	6	4	0.379	-0.995294	0.094118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR261C	0	1689	13924	291	0	0	0.72	2	1	0	0	63508	5.1	0.15	0.072	35	12	43	33	6	23	27	33	11	35	57	32	4	29	16	48	50	17	26	25	0.457	-0.303203	0.128114	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR262W	0	819	13924	289	0.521	0	0.85	0	1	152	0	30633	5.15	0.118	-0.001	11	10	19	17	1	10	20	13	4	17	28	20	4	12	14	27	11	2	9	23	0.41	-0.346324	0.084559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR264C	0	2295	540	494	0.268	0.232793522	0.73	1	3	0	10	85839	5.53	0.133	0.042	44	24	46	46	12	21	40	51	21	49	87	40	14	49	31	50	49	15	22	53	0.431	-0.008377	0.112565	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YDR265W	0	1014	540	226	0.248148148	0.203539823	0.83	0	3	38	0	39099	9.88	0.138	0.092	15	19	13	10	13	16	21	16	7	22	41	30	11	18	14	25	15	4	14	13	0.457	-0.224926	0.106825	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YDR266C	0	1920	486	226	0.181069959	0.203539823	0.94	0	5	0	4	72755	9.46	0.171	0.119	26	33	49	31	19	27	40	29	22	24	56	60	7	30	32	66	42	2	22	22	0.478	-0.84194	0.084507	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR267C	1	993	501	486	0.124	0.181069959	0.82	0	3	0	6	37274	4.44	0.134	0.079	25	10	9	32	6	6	27	22	9	19	25	22	3	10	3	29	15	16	11	31	0.463	-0.273333	0.112121	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR270W	0	3015	531	320	0.403013183	0.00625	1.11	3	3	49	1	109828	4.89	0.135	0.074	63	25	50	51	28	22	62	69	12	96	90	60	26	45	29	82	76	9	26	83	0.464	0.213446	0.079681	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YDR272W	0	825	320	341	0.00625	0.008797654	0.92	1	3	19	0	31326	6.13	0.154	0.027	12	13	15	20	8	6	24	16	8	16	19	25	7	9	13	14	19	4	9	17	0.437	-0.658394	0.080292	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR273W	0	1098	341	978	0.008797654	0	1.14	0	0	19	2	40162	4.59	0.136	0.04	21	10	29	23	3	10	45	22	4	21	27	36	3	11	15	36	19	0	6	24	0.442	-0.755342	0.046575	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR275W	0	708	978	516	0.202453988	0.42	1.53	0	0	38	1	26581	5.1	0.116	-0.005	9	10	13	14	5	3	19	12	5	22	28	15	7	12	5	26	10	1	7	12	0.41	-0.043404	0.085106	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YDR276C	0	168	757	516	0.276	0.418604651	0.93	0	2	0	7	6138	4.02	0.338	0.342	5	1	1	4	1	1	0	3	0	9	9	1	2	3	3	2	2	2	2	4	0.608	1.31636	0.127273	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR277C	0	1302	3665	757	0.498	0.324966975	1.2	1	1	0	9	49060	9.79	0.115	0.003	26	27	30	21	4	22	25	9	9	19	46	27	11	13	27	61	23	6	11	16	0.389	-0.666051	0.069284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR279W	0	1053	3665	326	0.107	0.003067485	0.71	0	1	223	5	39483	7.56	0.126	-0.052	15	10	29	18	3	7	24	17	7	26	28	32	6	17	17	34	25	1	16	18	0.394	-0.494571	0.097143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR280W	1	918	326	342	0.003067485	0.157894737	0.8	0	4	14	4	33962	4.83	0.136	0.068	19	15	12	19	10	10	29	20	7	29	23	18	8	14	10	21	14	1	4	22	0.459	-0.124262	0.062295	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
YDR281C	0	315	1189	342	0.43	0.157894737	1.02	0	0	0	1	11887	4.42	0.081	-0.071	4	4	2	6	3	5	11	6	1	9	13	6	4	5	1	6	6	0	4	8	0.38	0.125	0.086538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR282C	0	1245	314	1189	0	0.196	1.03	1	2	0	0	47172	6.13	0.107	-0.011	12	23	26	27	7	12	30	22	5	33	48	30	9	17	11	45	25	4	13	15	0.401	-0.414734	0.082126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR283C	0	4980	500	314	0.09	0	0.74	0	4	0	12	190192	6.31	0.138	0.025	74	87	109	114	7	65	113	65	29	120	164	121	37	79	61	166	89	19	55	85	0.427	-0.484991	0.092224	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR284C	0	870	1016	500	0	0.09	0.88	0	4	0	6	33514	6.42	0.156	0.131	12	17	10	17	3	7	12	14	9	21	42	7	9	23	19	18	18	5	12	14	0.469	0.161938	0.138408	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YDR285W	0	2628	1016	167	0.01	0.203592814	0.92	0	1	59	4	100034	6.81	0.146	0.022	30	30	73	48	7	57	98	24	18	47	84	110	16	19	17	92	54	0	13	38	0.439	-1.03691	0.036571	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR286C	0	345	419	167	0	0.203592814	1.01	0	1	0	0	13421	8.07	0.134	0.022	5	9	4	10	5	2	8	3	5	9	9	11	2	7	3	7	4	2	1	8	0.436	-0.418421	0.087719	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR287W	0	879	419	321	0	0	0.87	1	1	29	1	32092	5.49	0.123	0.061	20	9	16	11	9	7	23	32	6	18	24	18	7	14	10	19	14	6	10	19	0.441	-0.132192	0.10274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR288W	1	912	321	173	0	0.086705202	1.02	0	2	27	0	33964	5.12	0.122	-0.01	13	12	21	19	1	9	26	18	6	32	30	23	7	10	7	31	13	0	9	16	0.416	-0.320132	0.062706	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR291W	0	3234	218	184	0.288990826	0	0.78	0	3	0	0	123548	6.65	0.141	0.051	59	58	52	62	23	43	86	52	34	91	85	76	26	60	46	65	54	6	34	65	0.451	-0.337883	0.092851	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR292C	1	1866	628	184	0.308	0	0.71	0	5	0	3	69278	7.17	0.149	0.041	32	19	46	42	4	35	33	43	13	30	60	54	11	30	13	52	41	5	15	43	0.438	-0.482931	0.080515	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR293C	0	3753	1066	628	0.486	0.280254777	0.68	1	2	0	3	139953	7.67	0.186	0.174	76	70	94	74	6	67	76	62	36	64	113	79	16	43	70	132	67	8	33	64	0.503	-0.70192	0.0672	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR294C	0	1770	394	1066	0.225888325	0.41	0.8	0	1	0	0	65565	8.04	0.161	0.115	37	21	26	29	9	15	29	47	19	37	59	40	18	24	29	43	31	7	27	42	0.47	-0.106791	0.098472	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR295C	0	2025	564	394	0.054	0.225888325	1.15	0	1	0	8	77059	9.3	0.128	0.001	32	27	55	39	6	33	47	19	16	40	83	68	9	18	27	66	37	3	25	24	0.409	-0.705193	0.068249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR297W	0	1050	658	575	0.589665653	0.236	1.32	0	2	76	24	40734	8.95	0.209	0.224	30	11	16	12	1	12	22	17	18	20	34	25	14	31	15	10	20	6	17	18	0.544	-0.10659	0.154728	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR299W	1	1605	812	273	0.178571429	0.003663004	0.99	0	3	81	6	61203	4.51	0.206	0.147	35	23	46	48	1	24	68	17	7	32	47	52	4	16	12	43	22	3	14	20	0.507	-1.03352	0.061798	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YDR300C	0	1287	560	273	0.116	0.003663004	1.04	1	3	0	3	47162	6.75	0.198	0.17	31	18	25	31	3	14	23	32	11	30	49	32	10	10	16	21	28	3	10	31	0.504	-0.222663	0.053738	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR301W	1	4074	560	305	0.103571429	0.101639344	0.93	0	4	47	17	153404	5.75	0.153	0.073	52	58	89	90	12	47	83	75	25	111	134	90	32	63	54	108	89	7	48	90	0.46	-0.265144	0.086957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR302W	1	660	305	338	0.101639344	0.307692308	0.86	0	2	20	0	25262	10.19	0.147	0.02	9	6	9	9	4	4	2	11	4	15	28	15	4	15	12	10	18	7	14	23	0.423	0.43516	0.164384	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR303C	1	2658	493	338	0.618661258	0.307692308	0.8	1	2	0	1	101719	8.02	0.154	0.076	29	34	85	41	12	45	53	24	16	74	110	64	17	49	35	85	49	5	25	33	0.461	-0.340565	0.089266	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR304C	0	678	188	493	0.382978723	0.618661258	0.8	2	2	0	1	25327	5.4	0.261	0.306	11	7	12	16	2	7	16	18	8	17	14	16	7	17	9	10	16	1	5	16	0.604	-0.282667	0.102222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR305C	0	743	246	188	0.024390244	0.382978723	0.83	0	4	0	1	24784	9.92	0.157	0.091	9	10	10	15	0	12	10	13	6	12	23	19	4	6	12	14	14	4	9	15	0.459	-0.546083	0.087558	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
YDR306C	0	1437	693	246	0.198	0.024390244	1.11	0	2	0	6	54436	8.66	0.124	0.018	18	15	27	22	13	13	28	21	10	31	58	45	9	20	21	49	30	6	22	20	0.419	-0.301883	0.100418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR307W	0	1989	693	173	0.142857143	0.138728324	0.84	0	1	43	19	77569	6.77	0.137	0.053	22	24	29	31	12	26	33	27	12	64	73	36	10	55	25	64	33	19	36	31	0.45	0.069335	0.166163	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR308C	1	423	598	173	0.164	0.138728324	0.93	0	3	0	9	16071	4.75	0.144	0.026	5	5	6	13	2	8	14	3	3	12	15	14	4	4	4	8	10	0	1	9	0.449	-0.506428	0.035714	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR309C	0	1152	928	598	0.646	0.170568562	1.29	0	1	0	17	42852	10.28	0.152	0.134	17	20	32	20	1	16	20	11	11	16	32	31	5	17	23	69	23	1	9	9	0.477	-0.933681	0.070496	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR310C	0	3189	749	928	0.674	0.441810345	1.01	0	1	0	2	118200	6.11	0.134	0.051	60	56	99	71	3	34	79	42	19	61	84	79	23	28	48	125	84	6	15	46	0.439	-0.813748	0.046139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR311W	1	1929	749	587	0.550066756	0.354	1.09	0	3	71	26	72894	6.89	0.192	0.149	31	26	62	47	5	26	42	22	14	40	61	59	18	20	24	51	38	3	15	38	0.506	-0.651558	0.05919	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR312W	0	1362	587	276	0.30153322	0.119565217	1.05	1	2	53	1	51856	9.79	0.16	0.068	20	31	21	32	2	22	43	18	12	25	37	52	12	13	20	37	21	0	5	30	0.451	-0.892715	0.039735	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
YDR313C	0	861	353	276	0	0.119565217	1.14	0	3	0	1	32675	5.77	0.12	-0.036	20	16	24	19	20	13	24	6	12	10	16	16	4	15	12	22	14	2	5	16	0.4	-0.704545	0.076923	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR314C	0	2079	229	353	0	0	0.92	0	0	0	1	82042	10.25	0.143	-0.005	22	41	41	44	6	28	46	24	17	45	74	80	15	31	27	44	23	10	35	39	0.412	-0.648266	0.109827	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR315C	0	846	176	229	0	0	0.86	0	1	0	4	32918	7.82	0.119	-0.091	7	8	27	20	9	7	10	8	9	27	35	24	5	8	10	15	18	7	15	12	0.379	-0.285053	0.106762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR317W	0	1245	7005	329	0.486	0.003039514	0.84	0	1	110	1	47336	9.75	0.133	0.04	14	21	26	16	8	10	27	23	4	29	40	35	8	21	18	38	23	2	24	27	0.436	-0.296377	0.113527	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR318W	0	1190	329	55	0.003039514	0.018181818	1.12	0	1	27	42	42971	4.74	0.132	-0.025	13	16	14	37	1	17	34	8	8	32	41	34	6	25	15	28	11	3	5	20	0.409	-0.441848	0.089674	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
YDR319C	0	825	267	55	0.011235955	0.018181818	0.88	0	2	0	3	32011	8.41	0.118	-0.013	14	7	11	5	10	8	9	11	9	28	37	13	7	22	7	21	12	10	15	18	0.409	0.625912	0.171533	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR320C	0	2007	178	267	0.601123596	0.011235955	1.04	0	4	0	2	75019	5	0.151	0.039	35	19	53	56	2	15	47	18	9	43	59	64	14	25	39	80	45	7	15	23	0.437	-0.71018	0.070359	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR321W	0	1146	203	741	0.428571429	0	0.96	4	1	14	6	41395	5.16	0.221	0.202	23	9	20	23	10	15	19	29	7	34	30	23	7	11	20	35	19	0	17	30	0.535	-0.067192	0.073491	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR323C	0	1548	405	186	0.081481481	0.344086022	0.94	0	3	0	0	59443	8.4	0.128	0.007	17	32	44	31	19	17	34	20	17	33	67	44	11	16	17	40	17	3	14	22	0.409	-0.527573	0.064078	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR324C	1	2331	360	405	0.286111111	0.081481481	0.71	0	4	0	6	87801	6.52	0.169	0.095	25	37	62	57	13	25	45	38	12	56	69	59	12	32	20	78	49	17	10	60	0.475	-0.402835	0.076031	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YDR325W	1	3108	360	375	0.286111111	0	0.75	0	4	26	0	117850	4.61	0.132	0.03	60	49	81	81	15	36	90	28	18	92	109	63	18	42	24	82	52	6	23	66	0.439	-0.305314	0.068599	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
YDR326C	0	4317	508	375	0.202	0	0.85	1	1	0	2	160577	7.47	0.146	0.003	55	56	144	104	6	44	68	69	40	106	97	113	21	65	64	176	104	9	30	67	0.424	-0.701321	0.072323	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR328C	1	585	251	508	0	0.198818898	1.11	0	3	0	37	22330	4.19	0.193	0.243	10	13	17	26	1	3	22	5	4	10	13	10	5	5	7	17	5	3	3	15	0.559	-0.947423	0.056701	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR329C	0	1326	276	251	0.141304348	0	0.9	0	1	0	1	50675	6.29	0.098	-0.006	20	17	30	19	4	33	30	12	6	27	54	28	10	20	9	48	31	9	11	23	0.408	-0.349887	0.090703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YDR330W	0	1503	276	213	0.141304348	0.009389671	0.82	0	4	20	1	56736	4.38	0.16	0.114	30	26	33	41	1	28	48	20	6	34	40	26	10	21	34	35	30	3	12	22	0.478	-0.7212	0.072	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR331W	1	1236	213	177	0.009389671	0.259887006	0.92	0	5	10	59	47402	4.84	0.129	0.022	23	16	29	37	4	11	21	12	14	30	39	20	11	25	9	34	27	4	20	25	0.437	-0.248662	0.119221	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR332W	0	2070	177	189	0.259887006	0	0.92	0	2	7	1	78546	9.49	0.118	-0.037	41	35	32	48	10	28	35	26	17	58	66	62	17	27	15	62	41	6	23	40	0.396	-0.313062	0.081277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YDR333C	0	2172	500	189	0.546	0	0.82	0	4	0	1	83425	5.45	0.154	0.058	38	34	49	56	5	40	49	27	18	45	81	50	17	41	30	68	25	12	17	21	0.439	-0.583264	0.096819	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR334W	0	4545	500	690	0.546	0.452	1.12	11	3	37	0	174529	6.17	0.145	0.056	78	85	82	120	14	72	132	60	41	66	158	137	24	63	44	115	83	10	47	83	0.442	-0.753104	0.07926	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR335W	0	3675	690	249	0.408695652	0.381526104	0.94	0	3	54	22	142116	5.07	0.154	0.055	54	53	71	88	23	44	83	38	18	94	158	84	34	59	45	87	57	24	45	65	0.443	-0.180229	0.104575	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
YDR336W	0	945	249	282	0.381526104	0.09929078	1.09	0	1	8	0	35614	10.46	0.129	0.063	11	14	24	15	6	8	14	16	7	18	36	35	6	16	13	22	23	2	7	21	0.448	-0.350955	0.079618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR338C	0	2088	484	199	0.159090909	0.246231156	0.83	1	3	0	0	77845	5.07	0.118	0.05	53	32	29	33	9	19	41	45	15	54	84	20	15	41	27	63	33	10	32	40	0.424	0.156978	0.119424	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR339C	1	570	1282	484	0.226	0.159090909	0.89	0	4	0	1	21610	10.64	0.154	0.105	11	12	9	11	6	9	6	9	4	15	19	24	5	6	10	6	9	0	6	12	0.473	-0.371429	0.063492	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR341C	1	1824	589	1282	0	0.392	0.91	1	4	0	2	69524	6.77	0.285	0.3	43	28	26	34	3	24	50	38	14	41	61	51	19	29	20	31	25	9	24	37	0.585	-0.318946	0.102142	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR345C	0	1704	2553	1636	0.912	0.142	1.02	23	1	0	2	62557	7.01	0.494	0.588	42	17	24	19	15	18	22	57	3	41	36	24	25	43	21	41	31	11	28	49	0.757	0.318695	0.144621	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YDR346C	0	1446	518	2553	0.358	0.124	1.35	2	2	0	0	54367	4.26	0.254	0.241	27	10	27	34	3	11	64	29	13	37	19	33	9	23	18	41	28	8	16	31	0.573	-0.635343	0.097713	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR348C	0	1500	560	182	0.288	0.357142857	0.84	0	2	0	4	54995	10.32	0.146	0.076	24	38	41	36	0	20	23	35	15	11	27	33	5	16	30	73	31	1	13	27	0.436	-1.13146	0.06012	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR349C	0	1791	2161	560	0.122	0.257142857	0.59	0	1	0	1	64498	4.63	0.116	0.047	36	18	34	30	5	17	21	38	4	40	56	18	11	25	24	90	58	5	29	37	0.429	-0.021812	0.098993	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR351W	0	2595	491	540	0.256619145	0.06	0.78	1	0	39	1	98971	8.32	0.111	-0.061	21	36	54	48	17	40	58	27	23	55	84	79	24	32	33	109	55	10	22	37	0.381	-0.616898	0.074074	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR352W	0	954	540	544	0.12962963	0.354	1.03	0	1	38	0	35179	4.75	0.104	0.025	20	13	14	11	6	14	19	23	3	23	42	8	3	17	14	33	22	3	17	12	0.405	0.054574	0.116719	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YDR353W	1	960	544	488	0.40625	0.05942623	1.33	1	2	49	7	34238	5.8	0.315	0.403	36	10	10	15	4	8	24	29	5	22	24	24	9	11	13	19	28	2	9	17	0.643	-0.158307	0.068966	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
